UserId	Item	ItemType	Variety	ForeQty	ForeMonth	UnderKPK	UOM
hemraj6Farmer	Crops	Moong	Null	5	November	KPK1259	qntls
RAAM	Crops	Bajra	Null	2	November	KPK1289	Qntls
balakrs1534	Crops	Gram	ICCV-218	0.9	March	KPK1534	Qntls
ramlakhan1	Crops	Mustard	Local	75	March	KPK1504	qntls
dayal1119	Crops	Wheat	Lokman	40	April	KPK1119	qntls
prem1119	Crops	Gram	Radhe	50	April	kpk1119	qntls
sohals1534	Crops	Gram	Ujjain-21	0.9	April	KPK1534	Qntls
babuls1351	Crops	wheat	343	35	April	kpk1351	qntls
bhola1424	Crops	mustard	t-59	15	March	KPK1424	qntls
manohar01	Crops	Tori	Maroti	10	April	kpk1549	qntls
vinayak15	Crops	Tori	asha	15	March	kpk1549	qntls
rajkm1523	Crops	Paddy	Sonam	20	January	KPK1523	qntls
hariram12	Crops	Mustard	Local	76	February	KPK1505	qntls
prathavisingh	Crops	Wheat	Lok-1	120	April	KPK1505	qntls
indrasingh	Crops	Wheat	Lok-1	300	April	KPK1504	qntls
Ganga1169	Crops	Mustard	Null	100	March	kpk1169	qntls
namdev33	Crops	Tur	Ganesh	30	December	kpk1681	qntls
ramu1604	Crops	Wheat	2329	250	March	KPK1604	qntls
Shyam1663	Crops	Coriander	Null	100	March	KPK1663	qntls
jlandhrfmr	Crops	Gram	10	10	April	kpk1743	qntls
banna1356	Crops	wheat	Null	0	NULL	kpk1356	NULL
ran1356	Crops	Mustard	Null	30	March	kpk1356	qntls
Bhudev1390	Crops	wheat	Null	30	April	KPK1390	qntls
Bhojraj1018	Vegetables	Potato	3797	2400	March	kpk1018	qntls
rajendr1390	Crops	Mustard	Null	40	March	KPK1390	qntls
ramesha1356	Crops	Mustard	Null	40	April	KPK1356	qntls
ramme1363	Crops	wheat	Null	60	Select	kpk1363	qntls
Digpal1390	Crops	Mustard	Null	100	March	KPK1390	qntls
ramch1363	Crops	Mustard	Null	90	Select	kpk1363	qntls
bholu1363	Crops	Mustard	Null	220	Select	kpk1363	qntls
ladu1363	Crops	Mustard	Null	90	Select	kpk1363	qntls
bany1356	Crops	Bajra	Null	10	October	KPK1356	qntls
srandr1018	Vegetables	Potato	Null	2000	April	kpk1018	qntls
ramsing1099	Crops	Maize	Desi	8	November	kpk1099	qntls
hazrim1363	Crops	Mustard	rajseeds	90	Select	kpk1363	qntls
raehs1018	Crops	Wheat	Null	20	April	kpk1018	qntls
kuwarpal1006	Crops	Paddy	Null	50	November	kpk1006	qntls
parhladch1363	Crops	wheat	Null	60	Select	kpk1363	qntls
hans1363	Crops	Mustard	Null	150	Select	kpk1363	qntls
yogendra1006	Crops	Bajra	Krishna	40	October	kpk1006	qntls
kham1356	Crops	Mustard	Null	100	April	kpk1356	qntls
baluram1356	Crops	wheat	Null	20	May	kpk1356	qntls
kanchan1390	Crops	Mustard	Null	40	Select	KPK1390	qntls
rampal1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
ramraji1356	Crops	Bajra	Null	20	October	kpk1356	qntls
sukhbhee1356	Crops	wheat	Null	20	May	kpk1356	qntls
sukhbhee1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
bhusan1390	Crops	wheat	Null	40	Select	KPK1390	qntls
kpk1021pramsingh	Crops	Wheat	343	20	April	KPK1021	qntls
devendra1006	Vegetables	Potato	3797	120	March	kpk1006	qntls
arjun1006	Crops	Bajra	Kanchan	30	October	kpk1006	qntls
papp1018	Vegetables	Potato	3797	2000	April	kpk1018	qntls
ranveer1006	Crops	Wheat	PBW-343	90	April	kpk1006	qntls
Ramshwer1390	Crops	Mustard	Null	45	Select	KPK1390	qntls
Susail1390	Crops	Mustard	Null	45	Select	KPK1390	qntls
sita1289	Crops	wheat	Null	0	NULL	kpk1289	NULL
shivdut1390	Crops	Bajra	Null	0.1	Select	KPK1390	Qntls
moti1289	Crops	wheat	Null	6	March	kpk1289	qntls
puspa1390	Crops	wheat	Null	25	April	KPK1390	qntls
kpk1021mahilal	Crops	Barley	Pl-172	10	March	KPK1021	qntls
balbee1018	Crops	Wheat	PBW-343	60	April	kpk1006	qntls
ranveer1099	Crops	Bajra	86M32	50	October	kpk1099	qntls
kpk1021mahilalr	Crops	Wheat	343	25	April	KPK1021	qntls
lakami1390	Crops	Mustard	Null	45	March	KPK1390	qntls
shankarlal1099	Vegetables	Potato	3797	400	March	kpk1099	qntls
baburam1390	Crops	Bajra	Null	0.08	October	KPK1390	Qntls
ramp1289	Crops	wheat	Null	15	Select	kpk1289	qntls
bhagat 1390	Crops	wheat	Null	30	April	KPK1390	qntls
dev1289	Crops	gram	Null	3	Select	kpk1289	qntls
bilaram1336	Crops	groundnut	Null	0	NULL	kpk1336	NULL
jaysingh1006	Crops	Wheat	PBW-343	80	April	kpk1006	qntls
mangalsen1099	Crops	Barley	Laxmi	40	March	kpk1099	qntls
mangalsen1099	Vegetables	Potato	3797	1000	March	kpk1099	qntls
mangalsen1099	Crops	Mustard	Rohini	20	February	kpk1099	qntls
prejig1006	Crops	Paddy	Null	50	October	kpk1006	qntls
suraj1336	Crops	Sorghum	Null	20	January	kpk1336	qntls
mohandas1289	Crops	Mustard	Null	35	Select	kpk1289	qntls
bhanwar1289	Crops	Mustard	Null	12	Select	kpk1289	qntls
hardev1336	Crops	gram	Null	8	April	kpk1336	qntls
ramnivas1099	Crops	Bajra	Pioneer	20	October	kpk1099	qntls
siyaram1099	Crops	Bajra	Pioneer	60	October	kpk1099	qntls
siyaram1099	Crops	Gram	Null	15	August	kpk1099	qntls
satyaprakash1099	Vegetables	Potato	3797	400	March	kpk1099	qntls
rambe1289	Crops	Bajra	Null	2	Select	kpk1289	qntls
gi1289	Crops	wheat	Null	10	Select	kpk1289	qntls
ramjil1026	Crops	Mustard	Null	5	October	kpk1026	qntls
banabarilal1099	Crops	Wheat	PBW-343	120	April	kpk1099	qntls
brajmohan1066	Vegetables	Potato	3797	200	March	kpk1099	qntls
pah1205	Crops	Wheat	2735	300	April	kpk1205	qntls
yasin1026	Crops	Mustard	Null	5	October	kpk1026	qntls
ramberva1289	Crops	Mustard	Null	10	Select	kpk1289	qntls
gulabs1020	Crops	Paddy	PB-1	200	October	kpk1020	qntls
sanmag1020	Crops	Mustard	T-59	2	February	kpk1020	qntls
gajendra1016	Crops	Wheat	PBW-343	80	April	kpk1016	qntls
ragra1020	Crops	Paddy	PB-1	1	October	kpk1020	qntls
kalu0975	Flowers	Rose	Null	10	March	KPK0975	qntls
gulig1020	Crops	Wheat	PBW-343	56	April	kpk1020	qntls
0975banvari	Crops	Mustard	Null	50	February	kpk0975	qntls
0975banvari	Vegetables	Potato	Null	200	March	kpk0975	qntls
ashokkumar	Crops	Mustard	Local	140	March	KPK1504	qntls
sohals1534	Crops	Wheat	LOK-1	1	April	KPK1534	Qntls
shivku1534	Crops	Wheat	Lok-1	1	April	KPK1534	Qntls
shivku1534	Crops	Gram	Ujjain-21	0.9	April	KPK1534	Qntls
mahating005	Crops	Tori	maroti	6	October	kpk1569	qntls
pooransingh	Crops	Mustard	Local	1.5	March	KPK1504	qntls
devilal	Crops	Bajra	Hybrid	62	September	KPK1504	qntls
komsi1119	Crops	Wheat	Lokman	15	April	kpk1119	qntls
surendrasingh12	Crops	Wheat	Lok-1	150	April	KPK1505	qntls
amarsingh	Crops	Bajra	Hybrid	120	September	KPK1505	qntls
amarsingh	Crops	Wheat	Lok-1	160	April	KPK1505	qntls
brindaban	Crops	Bajra	Hybrid	140	September	KPK1505	qntls
brindaban	Crops	Mustard	Local	120	February	KPK1505	qntls
darshanlal	Crops	Wheat	Lok-1	200	April	KPK1505	qntls
inderfmr	Crops	Wheat	RJ1482	100	April	kpk1743	qntls
Ganga1169	Crops	Bajra	Null	100	September	kpk1169	qntls
digambar33	Crops	Tur	Ganesh	20	December	kpk1681	qntls
Puran	Crops	Mustard	Null	60	March	KPK1791	qntls
Sultan	Crops	Mustard	Null	0.7	March	KPK1791	Qntls
Janki1711	Crops	Mustard	Pusa	40	March	kpk1711	Qntls
rajendr1667	Crops	Mustard	Rohine	160	February	KPK1667	qntls
Ram1663	Crops	Coriander	Null	30	March	KPK1663	Qntls
kallu1667	Crops	Wheat	Lokman	50	April	KPK1667	qntls
DevKaranJi1678	Crops	Gram	4000	40	March	kpk1678	Qntls
ramji1169	Crops	Mustard	Null	50	March	kpk1169	qntls
RamNarayanJi1678	Crops	Mustard	PusaBold	119	February	kpk1678	Qntls
rlnagar1678	Crops	Wheat	Locvan	120	March	kpk1678	Qntls
balram1604	Crops	Paddy	HKR47	200	September	KPK1604	qntls
Anandi1709	Crops	Wheat	Locvan	30	February	kpk1709	Qntls
gopal1363	Crops	wheat	Null	60	Select	kpk1363	qntls
polu1356	Crops	Bajra	Null	16	September	kpk1356	qntls
ran1356	Crops	wheat	Null	20	March	kpk1356	qntls
amba1356	Crops	wheat	Null	20	March	kpk1356	qntls
mann1356	Crops	Mustard	Null	30	March	kpk1356	qntls
desh1356	Crops	Mustard	Null	75	March	kpk1356	qntls
syoy1356	Crops	Bajra	Null	10	October	KPK1356	qntls
ranmaswer1390	Crops	wheat	Null	80	April	KPK1390	qntls
shaai1356	Crops	Mustard	Null	20	March	kpk1356	qntls
shaai1356	Crops	Bajra	Null	10	September	kpk1356	qntls
Napal1390	Crops	wheat	Null	30	April	KPK1390	qntls
hazrim1363	Crops	wheat	Null	60	Select	kpk1363	qntls
vihjy1018	Crops	Barley	Jyoti	10	April	kpk1018	qntls
jaypa1006	Crops	Barley	Null	50	March	kpk1006	qntls
udayveer1006	Crops	Bajra	Krishna	20	October	kpk1006	qntls
vingh1018	Vegetables	Potato	3797	50	April	kpk1018	qntls
kpk1021ransingh	Crops	Barley	Pl-172	50	March	KPK1021	qntls
khati1356	Crops	Bajra	Null	10	October	kpk1356	qntls
shuki1390	Crops	wheat	Null	50	Select	KPK1390	qntls
raten singh1390	Crops	wheat	Null	50	Select	KPK1390	qntls
sonu1390	Crops	Mustard	Null	40	Select	KPK1390	qntls
kanchan1390	Crops	wheat	Null	40	Select	KPK1390	qntls
kpk1021shriram	Crops	Mustard	Null	10	February	KPK1021	qntls
kpk1021omveer	Crops	Barley	Pl-172	10	March	KPK1021	qntls
rajjat1356	Crops	wheat	Null	20	May	kpk1356	qntls
rampal1356	Crops	Mustard	Null	60	April	kpk1356	qntls
maya1356	Crops	Mustard	Null	40	April	kpk1356	qntls
maya1356	Crops	wheat	Null	20	May	kpk1356	qntls
chaturbhuj1363	Crops	Mustard	rajseeds	240	Select	kpk1363	qntls
ashay1356	Crops	Mustard	Null	25	April	kpk1356	qntls
bheeln1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
meerab1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
kalim1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
kpk1021gedalal	Crops	Wheat	343	20	April	KPK1021	qntls
pokarbh1356	Crops	Mustard	Null	20	April	kpk1356	qntls
surjeet1006	Crops	Wheat	PBW-343	120	April	kpk1006	qntls
ompark1018	Crops	Wheat	PBW-343	40	April	kpk1018	qntls
rameshchandra1006	Crops	Wheat	PBW-343	150	April	kpk1006	qntls
chandrapal1006	Crops	Wheat	PBW-343	125	April	kpk1006	qntls
natthisingh1006	Crops	Wheat	PBW-343	100	April	kpk1006	qntls
rajveersingh1006	Crops	Wheat	PBW-343	180	April	kpk1006	qntls
bharu1289	Crops	Mustard	Null	50	March	kpk1289	qntls
bharu1289	Crops	wheat	Null	0	NULL	kpk1289	NULL
dinesh1006	Crops	Bajra	Null	50	October	kpk1006	qntls
moti1289	Crops	Mustard	Null	10	March	kpk1289	qntls
kajod	Crops	gram	Null	3	Select	kpk1289	qntls
kpk1021mahilal	Crops	Wheat	343	15	April	KPK1021	qntls
jaygh1006	Crops	Bajra	Null	20	October	kpk1006	qntls
kpk1021mahilalr	Vegetables	Potato	3797	500	March	KPK1021	qntls
sunder1390	Crops	Bajra	Null	0.15	October	KPK1390	Qntls
rajesh1336	Crops	Mustard	Null	40	March	kpk1336	qntls
laluram 1336	Crops	groundnut	Null	3	November	kpk1336	qntls
ramp1289	Crops	Mustard	Null	25	Select	kpk1289	qntls
l1289	Crops	wheat	Null	8	Select	kpk1289	qntls
l1289	Crops	Bajra	Null	2	Select	kpk1289	qntls
kpk1021vedprakas	Vegetables	Potato	3797	200	March	KPK1021	qntls
kpk1021ramhari	Crops	Wheat	343	30	April	KPK1021	qntls
rameshchandra1099	Crops	Barley	Laxmi	80	March	kpk1099	qntls
ramma1006	Crops	Paddy	Null	50	October	kpk1006	qntls
jagh1006	Crops	Paddy	Null	5	October	kpk1006	qntls
jagh1006	Vegetables	Potato	Null	2000	April	kpk1006	qntls
vinod1099	Crops	Bajra	Pioneer	50	October	kpk1099	qntls
bhagh1006	Crops	Wheat	PBW-343	150	April	kpk1006	qntls
anahi1006	Crops	Paddy	Null	100	October	kpk1006	qntls
Mohansh1106	Crops	Paddy	HR47	3	November	KPK1106	Qntls
bucharam1099	Crops	Wheat	PBW-343	35	April	kpk1099	qntls
hansraj1336	Crops	Sorghum	Null	10	January	kpk1336	qntls
hariram1289	Crops	gram	Null	3	Select	kpk1289	qntls
siyaram1336	Crops	Gram	Null	16	October	kpk1336	qntls
siyaram1336	Crops	gram	Null	16	April	kpk1336	qntls
motil1289	Crops	Bajra	Null	4	Select	kpk1289	qntls
raindher1390	Crops	Bajra	Null	0.15	October	KPK1390	Qntls
nangaram1099	Crops	Wheat	PBW-343	40	April	kpk1099	qntls
b1289	Crops	Bajra	Null	2	Select	kpk1289	qntls
kishan1289	Crops	Mustard	Null	15	Select	kpk1289	qntls
gi1289	Crops	Sorghum	Null	4	Select	kpk1289	qntls
kpk1021mangal	Crops	Bajra	Pioneer	0.05	October	KPK1021	Qntls
amba lal 1336	Crops	gram	Null	25	April	kpk1336	qntls
shiokishan1336	Crops	wheat	Null	40	April	kpk1336	qntls
babu1289	Crops	Sorghum	Null	2	Select	kpk1289	qntls
raming1026	Crops	Wheat	PBW-343	120	April	kpk1026	qntls
rajani1026	Crops	Mustard	Null	20	October	kpk1026	qntls
radheshyam1	Crops	Mustard	Local	140	March	KPK1504	qntls
hans1699	Crops	Mustard	Null	13	March	kpk1169	qntls
digambar33	Crops	Gram	Vijay	12	September	kpk1681	qntls
digambar33	Crops	Jowar	Csh9	20	September	kpk1681	qntls
purushottam33	Crops	Tur	Ganesh	30	December	kpk1681	qntls
Sant kumar	Crops	Bajra	Null	7	September	KPK1791	qntls
Ghan1711	Crops	Mustard	Pusa	30	March	kpk1711	Qntls
ramji1169	Crops	Bajra	Pioneer	220	July	kpk1169	qntls
RamSawroopJi1678	Crops	Mustard	PusaBold	76.5	February	kpk1678	Qntls
RamSawroopJi1678	Crops	Wheat	Locvan	30	March	kpk1678	Qntls
RamGopal1709	Crops	Mustard	Pusabold	63.75	February	kpk1709	Qntls
Choth1663	Crops	Coriander	Null	150	March	KPK1663	qntls
banna1356	Crops	Mustard	Null	65	March	kpk1356	qntls
laxman1390	Crops	Mustard	Null	40	March	KPK1390	qntls
Mangi1390	Crops	Mustard	Null	60	March	KPK1390	qntls
dhram1356	Crops	Mustard	Null	70	March	kpk1356	qntls
Kunwer1390	Crops	Mustard	Null	40	March	KPK1390	qntls
Bhojraj1018	Crops	Wheat	PBW-343	40	April	kpk1018	qntls
rajendr1390	Crops	wheat	Null	40	April	KPK1390	qntls
sitarama1356	Crops	Bajra	Null	20	October	KPK1356	qntls
satys1018	Vegetables	Potato	Null	200	April	kpk1018	qntls
ramna1363	Crops	wheat	Null	60	Select	kpk1363	qntls
bhavans1018	Vegetables	Potato	Null	2000	April	kpk1018	qntls
khem1356	Crops	wheat	Null	50	May	kpk1356	qntls
heeralal	Crops	wheat	Null	60	Select	kpk1363	qntls
Bajandr1390	Crops	Mustard	Null	80	March	KPK1390	qntls
kawar1356	Crops	wheat	Null	20	May	kpk1356	qntls
bahadu1018	Vegetables	Potato	3797	5	April	kpk1018	qntls
vtivar1018	Vegetables	Potato	3797	1000	April	kpk1018	qntls
kpk1021ransingh	Crops	Mustard	Null	20	February	KPK1021	qntls
devi1363	Crops	wheat	3077	60	Select	kpk1363	qntls
kpk1021malakhan	Crops	Barley	Pl-172	20	March	KPK1021	qntls
kpk1021shriram	Crops	Barley	Pl-172	20	October	KPK1021	qntls
raghnath1390	Crops	Mustard	Null	20	Select	KPK1390	qntls
rajjat1356	Crops	Mustard	Null	30	April	kpk1356	qntls
rampal1356	Crops	wheat	Null	20	May	kpk1356	qntls
chaturbhuj1363	Crops	wheat	3077	60	Select	kpk1363	qntls
ramraji1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
kpk1021janak	Crops	Bajra	9330	20	October	KPK1021	qntls
mkah1018	Crops	Wheat	PBW-343	40	April	kpk1018	qntls
arjun1006	Crops	Mustard	TP-59	20	February	kpk1006	qntls
devpal1006	Vegetables	Potato	3797	400	March	kpk1006	qntls
haripal1006	Crops	Bajra	Krishna	40	October	kpk1006	qntls
chandrapal1006	Crops	Paddy	T-59	100	November	kpk1006	qntls
Ramshwer1390	Crops	Bajra	Null	0.12	Select	KPK1390	Qntls
Susail1390	Crops	Bajra	Null	0.12	Select	KPK1390	Qntls
rams1289	Crops	wheat	Null	5	March	kpk1289	qntls
bajranglal1336	Crops	wheat	Null	30	April	kpk1336	qntls
panchulal1336	Crops	wheat	Null	16	April	kpk1336	qntls
vipendra1006	Crops	Mustard	Agro	10	February	kpk1006	qntls
chtu1336	Crops	groundnut	Null	5	November	kpk1336	qntls
mharam1336	Crops	Mustard	Null	50	March	kpk1336	qntls
hans1289	Crops	Bajra	Null	3	Select	kpk1289	qntls
hans1289	Crops	gram	Null	7	Select	kpk1289	qntls
rampal1336	Crops	wheat	Null	0	NULL	kpk1336	NULL
ramkanya1336	Crops	Gram	Null	2	November	kpk1336	qntls
puspa1390	Crops	Bajra	Null	7	October	KPK1390	qntls
hari1289	Crops	Mustard	Null	12	Select	kpk1289	qntls
radheshyam1336	Crops	Mustard	Null	40	March	kpk1336	qntls
Vipati1390	Crops	Mustard	Null	40	March	KPK1390	qntls
mahesh1336	Crops	wheat	Null	10	April	kpk1336	qntls
kpk1021vedprakas	Crops	Barley	Pl-172	20	March	KPK1021	qntls
mangalsen1099	Crops	Bajra	86M32	100	October	kpk1099	qntls
prejig1006	Crops	Wheat	PBW-343	60	April	kpk1006	qntls
anahi1006	Crops	Wheat	PBW-343	150	April	kpk1006	qntls
bucharam1099	Crops	Bajra	Pioneer	40	October	kpk1099	qntls
hansraj1336	Crops	wheat	3077	20	April	kpk1336	qntls
bhanwar1289	Crops	Sorghum	Null	4	Select	kpk1289	qntls
chandrapal1099	Crops	Bajra	Pioneer	20	October	kpk1099	qntls
raindher1390	Crops	Mustard	Null	55	March	KPK1390	qntls
ramda1289	Crops	Sorghum	Null	4	Select	kpk1289	qntls
harikishen1390	Crops	wheat	Null	40	April	KPK1390	qntls
kpk1021shivsingh	Crops	Wheat	343	30	April	KPK1021	qntls
ramesh1289	Crops	Sorghum	Null	3	Select	kpk1289	qntls
kpk1021shivsingh	Crops	Barley	Pl-172	20	March	KPK1021	qntls
ra1289	Crops	Mustard	Null	20	Select	kpk1289	qntls
lekhraj1099	Crops	Wheat	PBW-343	120	April	kpk1099	qntls
lekhraj1099	Crops	Barley	Laxmi	15	March	kpk1099	qntls
gi1289	Crops	gram	Null	3	Select	kpk1289	qntls
amba lal 1336	Crops	Mustard	Null	120	April	kpk1336	qntls
rajvgh1026	Crops	Bajra	Null	70	October	kpk1026	qntls
shiokishan1336	Crops	Barley	Null	0	NULL	kpk1336	NULL
ramjil1026	Crops	Bajra	Null	10	October	kpk1026	qntls
brajmohan1066	Crops	Bajra	Pioneer	60	October	kpk1099	qntls
radheshyam1	Crops	Bajra	Hybrid	120	September	KPK1504	qntls
munnalal1	Crops	Wheat	Lok-1	100	April	KPK1504	qntls
tulsiram	Crops	Bajra	Hybrid	120	September	KPK1504	qntls
hariomtyagi	Crops	Mustard	Local	220	March	KPK1504	qntls
ramsw1534	Crops	Maize	40.46	0.9	April	KPK1534	Qntls
ramdeen1	Crops	Bajra	Hybrid	240	September	KPK1504	qntls
manojkumar	Crops	Wheat	Lok-1	400	April	KPK1504	qntls
lakhan1119	Crops	Wheat	Balram	10	May	kpk1119	qntls
gajanan002	Crops	Jowar	JK22	20	October	kpk1549	qntls
sonaji2	Crops	Jowar	csh-9	5	October	kpk1569	qntls
dhnaneshwar	Crops	Safflower	Bhima	20	March	kpk1549	qntls
manohar01	Crops	Gram	Vijay	63	February	kpk1549	qntls
rajanl1047	Crops	Mustard	kesari100	5	February	kpk1047	qntls
pooransingh	Crops	Wheat	Lok-1	250	April	KPK1504	qntls
hans1699	Crops	Bajra	Advanta	216	September	kpk1169	qntls
ramdhan33	Crops	Tur	Ganesh	10	December	kpk1681	qntls
Puran	Crops	Wheat	Null	70	April	KPK1791	qntls
Sultan	Crops	Bajra	Null	40	September	KPK1791	qntls
mahindar1170	Crops	Wheat	2329343	350	April	KPK1170	qntls
Ram1663	Crops	Wheat	3077	2.5	March	KPK1663	Qntls
Ram1663	Crops	Garlic	MahaDeva	1.6	March	KPK1663	Qntls
RamKaranJi1678	Crops	Wheat	Locvan	30	March	kpk1678	Qntls
kishan1607	Crops	Wheat	343	150	April	kpk1607	qntls
dharaveer1607	Crops	Wheat	343	80	April	kpk1607	qntls
sumran1667	Crops	Wheat	343	160	April	KPK1667	qntls
Chiter1709	Crops	Mustard	PusaBold	12.75	February	KPK1709	Qntls
Nand1663	Crops	SoyaBin	G5335	60	October	KPK1663	qntls
kpk1021suraj	Crops	Bajra	Pioneer	10	October	KPK1021	qntls
suresh1390	Crops	wheat	Null	30	April	KPK1390	qntls
polu1356	Crops	Mustard	Null	30	March	kpk1356	qntls
gopin1363	Crops	Mustard	rajseeds	50	Select	kpk1363	qntls
ambaa1356	Crops	wheat	Null	40	March	kpk1356	qntls
knaha1356	Crops	Bajra	Null	10	September	kpk1356	qntls
naray1356	Crops	Bajra	Null	10	October	KPK1356	qntls
ghashi1356	Crops	Mustard	Null	50	March	kpk1356	qntls
gulveer1018	Crops	Paddy	Mucchad	100	November	kpk1006	qntls
kawar1356	Crops	Mustard	Null	40	March	kpk1356	qntls
vihjy1018	Crops	Wheat	Null	30	April	kpk1018	qntls
raehs1018	Crops	Barley	Jyoti	10	April	kpk1018	qntls
jangveer1006	Crops	Bajra	Krishna	200	October	kpk1006	qntls
kpk1021ransingh	Crops	Bajra	9330	50	October	KPK1021	qntls
hukagh1018	Crops	Barley	Jyoti	10	April	kpk1018	qntls
jaga1356	Crops	wheat	Null	5	May	kpk1356	qntls
kpk1021ramsanehi	Crops	Barley	PL-172	20	March	KPK1021	qntls
kpk1021malakhan	Crops	Bajra	9330	40	October	KPK1021	qntls
nrb1356	Crops	wheat	Null	20	May	kpk1356	qntls
baluram1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
ashay1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
kpk1021gedalal	Crops	Barley	Pl-172	15	March	KPK1021	qntls
mha1356	Crops	Maize	Null	0	NULL	kpk1356	NULL
Than1390	Crops	Bajra	Null	7	Select	KPK1390	qntls
kpk1021javaharkha	Crops	Wheat	343	20	April	KPK1021	qntls
raghuv1018	Vegetables	Potato	3797	1500	April	kpk1018	qntls
shergh1018	Crops	Wheat	PBW-343	30	April	kpk1018	qntls
Mahendra1006	Crops	Wheat	PBW-343	50	April	kpk1006	qntls
mnir1018	Vegetables	Potato	3797	2000	April	kpk1018	qntls
kpk1021ramkhiladi	Crops	Bajra	Pioneer	20	October	KPK1021	qntls
ranveer1006	Crops	Paddy	Null	70	November	kpk1006	qntls
kpk1021omprakas	Crops	Bajra	Pioneer	10	October	KPK1021	qntls
s1289	Crops	wheat	Null	6	March	kpk1289	qntls
pappu1289	Crops	Bajra	Null	0	NULL	kpk1289	NULL
ramkanya1336	Crops	Black Gram	Null	5	November	kpk1336	qntls
jaygh1006	Crops	Wheat	PBW-343	80	April	kpk1006	qntls
kpk1021devendar	Crops	Wheat	343	25	April	KPK1021	qntls
lalaram1390	Crops	wheat	Null	30	April	KPK1390	qntls
dhrampal1099	Crops	Wheat	PBW-343	100	April	kpk1099	qntls
laluram 1336	Crops	wheat	Null	10	April	kpk1336	qntls
dayal1336	Crops	groundnut	Null	0	NULL	kpk1336	NULL
bhagat 1390	Crops	Mustard	Null	25	March	KPK1390	qntls
mahesh1336	Crops	groundnut	Null	0	NULL	kpk1336	NULL
l1289	Crops	gram	Null	5	Select	kpk1289	qntls
ramgurjar1289	Crops	wheat	Null	10	Select	kpk1289	qntls
devgh1006	Crops	Paddy	Null	50	October	kpk1006	qntls
rajegh1006	Crops	Mustard	Null	5	February	kpk1006	qntls
raghuveer1099	Crops	Barley	Laxmi	40	March	kpk1099	qntls
jagh1006	Crops	Wheat	PBW-343	40	April	kpk1006	qntls
bacchu1099	Crops	Wheat	PBW-343	40	April	kpk1099	qntls
sohan1289	Crops	gram	Null	5	Select	kpk1289	qntls
sohan1289	Crops	Sorghum	Null	3	Select	kpk1289	qntls
suraj mal1390	Crops	wheat	Null	15	April	KPK1390	qntls
hardev1336	Crops	Mustard	rajseeds	56	March	kpk1336	qntls
ramda1289	Crops	gram	Null	5	Select	kpk1289	qntls
suraj mal1390	Crops	Bajra	Null	0.1	October	KPK1390	Qntls
murari1289	Crops	wheat	Null	10	Select	kpk1289	qntls
dataram1099	Crops	Bajra	Pioneer	30	October	kpk1099	qntls
ra1289	Crops	Sorghum	Null	4	Select	kpk1289	qntls
kishan1289	Crops	gram	Null	3	Select	kpk1289	qntls
kishan1289	Crops	Bajra	Null	3	Select	kpk1289	qntls
jagdish1289	Crops	wheat	Null	15	Select	kpk1289	qntls
jagdish1289	Crops	Bajra	Null	2	Select	kpk1289	qntls
rajvgh1026	Crops	Wheat	PBW-343	200	April	kpk1026	qntls
rameshwar1099	Crops	Mustard	Krishna	10	February	kpk1099	qntls
papulal1336	Crops	Bajra	Null	15	December	kpk1336	qntls
ramphoolb1289	Crops	wheat	Null	10	Select	kpk1289	qntls
premchandra1099	Vegetables	Potato	3797	200	March	kpk1099	qntls
amingh1020	Crops	Wheat	PBW-343	40	April	kpk1020	qntls
hukgh1020	Crops	Mustard	T-59	1	February	kpk1020	qntls
brajesh1016	Crops	Bajra	Krishna	10	October	kpk1016	qntls
chand0975	Flowers	Rose	Null	10	March	KPK0975	qntls
mahvz1020	Crops	Wheat	PBW-343	48	April	kpk1020	qntls
mahvz1020	Crops	Paddy	PB-1	1	October	kpk1020	qntls
mahv1020	Crops	Paddy	PB-1	1	October	kpk1020	qntls
purushottam1016	Vegetables	Potato	3797	400	March	kpk1016	qntls
dilim1020	Crops	Paddy	PB-1	1	October	kpk1020	qntls
0975manpal	Vegetables	Potato	3797	200	March	kpk0975	qntls
0975bahajan	Crops	Wheat	Null	25	April	kpk0975	qntls
munnalal1	Crops	Mustard	Local	75	March	KPK1504	qntls
rajeshkumar	Crops	Bajra	Hybrid	240	September	KPK1504	qntls
ghansi1407	Crops	Mustard	Lhwa	12	March	kpk1407	qntls
ghansi1407	Crops	Barley	Malka	5	March	kpk1407	qntls
sonaji-01	Crops	Tori	maroti	21	February	kpk1569	qntls
sonaji005	Crops	Soyabean	js-335	9	October	kpk1569	qntls
inderfmr	Crops	Mustard	Raj Laxmi	165	April	kpk1743	qntls
wasant22	Crops	Cotton	Ankur651	25	December	kpk1680	qntls
tikamji1158	Crops	PADDY	1121	0.1	October	KPK1158	Qntls
hans1699	Crops	Wheat	"711,502"	350	April	kpk1169	qntls
ramdhan33	Crops	Cotton	Ankur651	20	December	kpk1681	qntls
